station_id yyyymmddhh TX01 PP01
C0R790 2025073004 26.6 3.0
C0R790 2025073005 26.2 9.5
C0R790 2025073006 26.3 3.5
C0R790 2025073007 26.7 3.5
C0R790 2025073008 26.4 3.5
C0R790 2025073009 26.5 0.5
C0R790 2025073010 27.8 2.0
C0R790 2025073011 30.0 0.0
C0R790 2025073012 28.9 0.5
C0R790 2025073013 29.4 0.0
C0R790 2025073014 29.2 0.0
C0R790 2025073015 29.3 0.5
C0R790 2025073016 26.0 13.0
C0R790 2025073017 27.3 1.5
C0R790 2025073018 27.3 3.5
C0R790 2025073019 26.7 4.0
C0R790 2025073020 27.6 0.0
C0R790 2025073021 27.5 0.0
C0R790 2025073022 27.8 0.0
C0R790 2025073023 28.1 0.5
C0R790 2025073024 27.0 1.5
C0R800 2025073001 26.5 4.5
C0R800 2025073002 26.5 2.0
C0R800 2025073003 26.7 1.0
C0R800 2025073004 26.2 5.5
C0R800 2025073005 26.2 20.5
C0R800 2025073006 26.5 9.0
C0R800 2025073007 26.6 0.5
C0R800 2025073008 26.5 0.5
C0R800 2025073009 26.4 11.5
C0R800 2025073010 27.5 0.5
C0R800 2025073011 27.9 0.0
C0R800 2025073012 27.7 3.0
C0R800 2025073013 27.7 0.5
C0R800 2025073014 26.5 6.0
C0R800 2025073015 27.6 0.0
C0R800 2025073016 26.1 5.5
C0R800 2025073017 27.2 0.0
C0R800 2025073018 27.0 2.5
C0R800 2025073019 26.8 11.0
C0R800 2025073020 27.0 1.5
C0R800 2025073021 27.3 0.0
C0R800 2025073022 27.3 0.0
C0R800 2025073023 27.5 0.0
C0R800 2025073024 27.6 0.0
C0R810 2025073001 26.6 1.0
C0R810 2025073002 25.2 17.5
C0R810 2025073003 27.2 1.5
C0R810 2025073004 27.1 11.0
C0R810 2025073005 27.2 6.5
C0R810 2025073006 27.4 1.5
C0R810 2025073007 27.2 1.0
C0R810 2025073008 27.6 0.0
C0R810 2025073009 27.9 0.0
C0R810 2025073010 28.0 0.5
C0R810 2025073011 28.2 0.0
C0R810 2025073012 27.8 4.5
C0R810 2025073013 28.5 0.0
C0R810 2025073014 28.6 0.0
C0R810 2025073015 28.6 0.0
C0R810 2025073016 27.0 1.0
C0R810 2025073017 27.9 0.0
C0R810 2025073018 27.5 4.0
C0R810 2025073019 27.9 0.0
C0R810 2025073020 28.1 0.0
C0R810 2025073021 28.2 0.0
C0R810 2025073022 28.2 0.0
C0R810 2025073023 28.1 0.0
C0R810 2025073024 28.2 0.0
C0R820 2025073001 22.7 18.0
C0R820 2025073002 22.9 41.5
C0R820 2025073003 22.1 45.5
C0R820 2025073004 22.1 26.5
C0R820 2025073005 23.9 30.5
C0R820 2025073006 23.9 1.0
C0R820 2025073007 23.7 16.0
C0R820 2025073008 23.7 3.0
C0R820 2025073009 23.8 2.0
C0R820 2025073010 24.1 7.0
C0R820 2025073011 23.9 2.0
C0R820 2025073012 24.1 0.0
C0R820 2025073013 24.2 0.0
C0R820 2025073014 24.4 2.5
C0R820 2025073015 24.6 2.5
C0R820 2025073016 24.1 3.0
C0R820 2025073017 24.3 2.0
C0R820 2025073018 24.7 5.5
C0R820 2025073019 24.5 20.0
C0R820 2025073020 24.7 2.0
C0R820 2025073021 24.3 3.5
C0R820 2025073022 24.5 1.5
C0R820 2025073023 24.3 0.0
C0R820 2025073024 24.4 0.5
C0R830 2025073001 24.5 0.5
C0R830 2025073002 24.4 0.5
C0R830 2025073003 24.6 0.0
C0R830 2025073004 24.6 4.5
C0R830 2025073005 24.4 12.0
C0R830 2025073006 24.4 3.5
C0R830 2025073007 24.6 3.5
C0R830 2025073008 24.1 2.0
C0R830 2025073009 24.2 9.5
C0R830 2025073010 25.0 3.0
C0R830 2025073011 25.8 0.5
C0R830 2025073012 26.5 0.0
C0R830 2025073013 26.8 0.0
C0R830 2025073014 25.9 0.0
C0R830 2025073015 25.9 0.0
C0R830 2025073016 24.2 16.5
C0R830 2025073017 25.2 12.5
C0R830 2025073018 25.0 4.5
C0R830 2025073019 24.8 3.5
C0R830 2025073020 25.0 0.5
C0R830 2025073021 25.0 0.0
C0R830 2025073022 25.0 0.0
C0R830 2025073023 25.0 0.0
C0R830 2025073024 25.0 0.0
C0R840 2025073001 23.8 5.5
C0R840 2025073002 23.9 4.5
C0R840 2025073003 24.1 1.5
C0R840 2025073004 23.9 11.0
C0R840 2025073005 24.0 16.5
C0R840 2025073006 24.0 10.5
C0R840 2025073007 24.0 23.5
C0R840 2025073008 23.6 2.0
C0R840 2025073009 24.0 1.5
C0R840 2025073010 24.1 3.5
C0R840 2025073011 24.7 0.0
C0R840 2025073012 24.2 3.5
C0R840 2025073013 24.4 6.0
C0R840 2025073014 24.6 1.5
C0R840 2025073015 24.6 6.5
C0R840 2025073016 23.5 13.0
C0R840 2025073017 24.6 6.0
C0R840 2025073018 24.6 13.0
C0R840 2025073019 24.3 11.5
C0R840 2025073020 24.3 0.0
C0R840 2025073021 24.4 0.0
C0R840 2025073022 24.4 0.5
C0R840 2025073023 24.0 1.5
C0R840 2025073024 24.4 8.5
C0R850 2025073001 25.5 9.0
C0R850 2025073002 26.0 27.0
C0R850 2025073003 25.4 6.0
C0R850 2025073004 25.4 25.0
C0R850 2025073005 27.2 6.5
C0R850 2025073006 27.0 5.0
C0R850 2025073007 27.3 1.0
C0R850 2025073008 27.7 0.0
C0R850 2025073009 28.5 0.0
C0R850 2025073010 29.2 0.0
C0R850 2025073011 29.8 0.5
C0R850 2025073012 30.0 0.0
C0R850 2025073013 30.6 0.0
C0R850 2025073014 30.5 0.0
C0R850 2025073015 29.9 0.0
C0R850 2025073016 30.3 0.0
C0R850 2025073017 29.8 0.0
C0R850 2025073018 29.1 0.0
C0R850 2025073019 28.0 7.5
C0R850 2025073020 28.6 0.0
C0R850 2025073021 28.8 0.0
C0R850 2025073022 28.7 0.0
C0R850 2025073023 28.6 0.0
C0R850 2025073024 28.6 0.0
C0R860 2025073001 27.7 1.5
C0R860 2025073002 27.9 0.0
C0R860 2025073003 28.0 0.0
C0R860 2025073004 27.7 4.5
C0R860 2025073005 27.0 13.5
C0R860 2025073006 27.4 1.5
C0R860 2025073007 28.1 0.0
C0R860 2025073008 27.2 2.0
C0R860 2025073009 27.4 2.0
C0R860 2025073010 29.1 3.0
C0R860 2025073011 29.4 1.5
C0R860 2025073012 30.3 0.0
C0R860 2025073013 30.5 0.0
C0R860 2025073014 30.5 0.0
C0R860 2025073015 29.4 1.5
C0R860 2025073016 26.6 17.0
C0R860 2025073017 28.3 4.5
C0R860 2025073018 28.1 3.0
C0R860 2025073019 28.1 0.5
C0R860 2025073020 28.5 0.0
C0R860 2025073021 28.5 0.0
C0R860 2025073022 28.6 0.0
C0R860 2025073023 28.9 0.0
C0R860 2025073024 28.1 1.0
C0R870 2025073001 27.5 0.5
C0R870 2025073002 27.7 2.0
C0R870 2025073003 27.9 0.0
C0R870 2025073004 28.1 0.0
C0R870 2025073005 28.2 0.0
C0R870 2025073006 28.3 0.0
C0R870 2025073007 28.0 0.0
C0R870 2025073008 26.2 7.5
C0R870 2025073009 28.2 0.0
C0R870 2025073010 29.6 0.0
C0R870 2025073011 29.1 2.5
C0R870 2025073012 29.9 0.0
C0R870 2025073013 29.2 0.0
C0R870 2025073014 29.8 0.0
C0R870 2025073015 29.5 0.0
C0R870 2025073016 29.1 0.0
C0R870 2025073017 29.1 0.0
C0R870 2025073018 28.1 3.0
C0R870 2025073019 28.1 0.5
C0R870 2025073020 28.2 0.0
C0R870 2025073021 28.2 0.0
C0R870 2025073022 28.2 0.0
C0R870 2025073023 28.4 0.0
C0R870 2025073024 28.4 0.0
C0R880 2025073001 27.5 1.0
C0R880 2025073002 27.9 0.0
C0R880 2025073003 28.2 0.0
C0R880 2025073004 28.4 0.0
C0R880 2025073005 28.5 0.0
C0R880 2025073006 28.4 0.0
C0R880 2025073007 28.3 0.0
C0R880 2025073008 26.5 5.5
C0R880 2025073009 28.4 3.0
C0R880 2025073010 28.5 1.0
C0R880 2025073011 29.4 1.0
C0R880 2025073012 30.2 0.0
C0R880 2025073013 29.4 1.5
C0R880 2025073014 29.8 0.0
C0R880 2025073015 29.6 0.0
C0R880 2025073016 29.3 0.0
C0R880 2025073017 29.2 0.0
C0R880 2025073018 28.8 0.0
C0R880 2025073019 28.7 0.0
C0R880 2025073020 28.7 0.0
C0R880 2025073021 28.6 0.0
C0R880 2025073022 28.5 0.0
C0R880 2025073023 28.6 0.0
C0R880 2025073024 28.6 0.0
C0R890 2025073001 28.1 0.0
C0R890 2025073002 28.3 0.0
C0R890 2025073003 28.5 0.0
C0R890 2025073004 28.6 0.0
C0R890 2025073005 28.6 0.0
C0R890 2025073006 28.5 0.0
C0R890 2025073007 28.4 0.0
C0R890 2025073008 27.0 8.5
C0R890 2025073009 28.4 0.5
C0R890 2025073010 28.4 0.0
C0R890 2025073011 28.7 0.0
C0R890 2025073012 29.0 0.0
C0R890 2025073013 28.9 0.0
C0R890 2025073014 28.9 0.0
C0R890 2025073015 28.9 0.0
C0R890 2025073016 28.9 0.5
C0R890 2025073017 29.0 0.0
C0R890 2025073018 28.8 0.5
C0R890 2025073019 28.9 1.0
C0R890 2025073020 28.8 0.0
C0R890 2025073021 28.8 0.0
C0R890 2025073022 28.6 0.0
C0R890 2025073023 28.7 0.0
C0R890 2025073024 28.7 0.0
C0R900 2025073001 28.0 0.5
C0R900 2025073002 28.3 0.0
C0R900 2025073003 28.2 0.0
C0R900 2025073004 26.7 10.5
C0R900 2025073005 27.9 3.5
C0R900 2025073006 27.9 2.0
C0R900 2025073007 27.2 3.5
C0R900 2025073008 27.3 0.0
C0R900 2025073009 27.9 1.5
C0R900 2025073010 28.6 0.0
C0R900 2025073011 28.1 0.5
C0R900 2025073012 28.7 0.5
C0R900 2025073013 29.1 0.0
C0R900 2025073014 28.6 1.0
C0R900 2025073015 29.0 0.0
C0R900 2025073016 27.1 14.5
C0R900 2025073017 28.6 1.5
C0R900 2025073018 28.4 0.5
C0R900 2025073019 28.6 0.5
C0R900 2025073020 28.8 0.0
C0R900 2025073021 28.8 0.0
C0R900 2025073022 28.6 0.0
C0R900 2025073023 28.6 0.0
C0R900 2025073024 28.6 0.0
C0R910 2025073001 26.4 4.0
C0R910 2025073002 26.9 9.5
C0R910 2025073003 26.1 28.0
C0R910 2025073004 25.4 13.0
C0R910 2025073005 27.5 2.5
C0R910 2025073006 27.3 3.5
C0R910 2025073007 27.3 2.5
C0R910 2025073008 27.7 0.0
C0R910 2025073009 28.1 0.0
C0R910 2025073010 28.3 0.0
C0R910 2025073011 28.5 4.0
C0R910 2025073012 29.2 0.5
C0R910 2025073013 29.4 0.0
C0R910 2025073014 28.2 3.5
C0R910 2025073015 28.9 0.0
C0R910 2025073016 28.3 2.0
C0R910 2025073017 28.4 0.0
C0R910 2025073018 28.4 1.0
C0R910 2025073019 28.0 5.5
C0R910 2025073020 28.4 0.0
C0R910 2025073021 28.4 0.5
C0R910 2025073022 28.4 0.0
C0R910 2025073023 28.2 0.0
C0R910 2025073024 28.2 0.0
C0R920 2025073001 26.2 1.5
C0R920 2025073002 26.7 4.5
C0R920 2025073003 25.4 9.0
C0R920 2025073004 26.4 17.0
C0R920 2025073005 27.6 4.5
C0R920 2025073006 27.4 1.5
C0R920 2025073007 27.1 0.5
C0R920 2025073008 27.5 0.5
C0R920 2025073009 27.7 0.0
C0R920 2025073010 27.9 0.0
C0R920 2025073011 28.2 1.0
C0R920 2025073012 28.4 0.0
C0R920 2025073013 28.6 0.0
C0R920 2025073014 28.2 1.5
C0R920 2025073015 28.6 0.0
C0R920 2025073016 28.2 1.0
C0R920 2025073017 28.4 0.0
C0R920 2025073018 28.3 2.5
C0R920 2025073019 27.9 5.0
C0R920 2025073020 28.4 0.0
C0R920 2025073021 28.3 0.0
C0R920 2025073022 28.3 0.0
C0R920 2025073023 28.2 0.0
C0R920 2025073024 28.2 0.0
C0R930 2025073001 27.7 3.0
C0R930 2025073002 26.7 11.5
C0R930 2025073003 25.8 19.5
C0R930 2025073004 25.2 13.5
C0R930 2025073005 27.9 7.0
C0R930 2025073006 28.7 0.0
C0R930 2025073007 NaN 0.5
C0R930 2025073008 28.5 2.0
C0R930 2025073009 29.5 0.0
C0R930 2025073010 29.7 0.0
C0R930 2025073011 NaN 0.0
C0R930 2025073012 28.8 2.5
C0R930 2025073013 30.1 3.0
C0R930 2025073014 30.4 0.0
C0R930 2025073015 30.1 0.0
C0R930 2025073016 30.4 0.0
C0R930 2025073017 30.4 0.0
C0R930 2025073018 29.6 0.0
C0R930 2025073019 28.8 3.5
C0R930 2025073020 29.1 0.0
C0R930 2025073021 29.2 0.0
C0R930 2025073022 29.3 0.0
C0R930 2025073023 29.2 0.0
C0R930 2025073024 29.1 0.0
C0R940 2025073001 26.7 3.0
C0R940 2025073002 25.8 8.0
C0R940 2025073003 27.7 0.5
C0R940 2025073004 27.0 24.5
C0R940 2025073005 27.7 3.5
C0R940 2025073006 27.8 3.5
C0R940 2025073007 27.5 3.0
C0R940 2025073008 27.9 0.0
C0R940 2025073009 28.3 0.0
C0R940 2025073010 28.3 1.5
C0R940 2025073011 28.3 2.5
C0R940 2025073012 28.6 5.0
C0R940 2025073013 29.2 0.0
C0R940 2025073014 28.9 0.0
C0R940 2025073015 29.2 0.5
C0R940 2025073016 27.8 4.0
C0R940 2025073017 28.6 0.0
C0R940 2025073018 28.4 0.0
C0R940 2025073019 28.4 1.5
C0R940 2025073020 28.4 0.0
C0R940 2025073021 28.6 0.0
C0R940 2025073022 28.6 0.0
C0R940 2025073023 28.5 0.0
C0R940 2025073024 28.6 0.0
C0R950 2025073001 25.5 5.5
C0R950 2025073002 25.2 15.0
C0R950 2025073003 25.3 17.5
C0R950 2025073004 24.5 22.0
C0R950 2025073005 25.9 25.5
C0R950 2025073006 26.5 0.5
C0R950 2025073007 26.9 4.5
C0R950 2025073008 26.6 1.5
C0R950 2025073009 27.6 0.0
C0R950 2025073010 28.3 5.0
C0R950 2025073011 29.0 0.0
C0R950 2025073012 28.3 2.0
C0R950 2025073013 29.1 1.0
C0R950 2025073014 30.2 0.0
C0R950 2025073015 30.3 0.0
C0R950 2025073016 29.5 0.5
C0R950 2025073017 29.3 0.0
C0R950 2025073018 28.7 1.0
C0R950 2025073019 27.7 8.0
C0R950 2025073020 28.2 0.0
C0R950 2025073021 28.5 0.0
C0R950 2025073022 28.4 0.0
C0R950 2025073023 28.2 0.0
C0R950 2025073024 28.2 0.0
C0R960 2025073001 26.6 0.5
C0R960 2025073002 25.4 26.5
C0R960 2025073003 25.1 44.5
C0R960 2025073004 24.1 17.5
C0R960 2025073005 25.3 9.0
C0R960 2025073006 26.2 0.5
C0R960 2025073007 26.8 0.5
C0R960 2025073008 26.1 8.0
C0R960 2025073009 27.5 0.0
C0R960 2025073010 28.3 1.5
C0R960 2025073011 29.6 0.0
C0R960 2025073012 27.7 2.5
C0R960 2025073013 27.9 5.0
C0R960 2025073014 29.3 1.5
C0R960 2025073015 29.1 0.0
C0R960 2025073016 29.4 1.0
C0R960 2025073017 29.2 1.0
C0R960 2025073018 29.0 0.0
C0R960 2025073019 27.8 2.5
C0R960 2025073020 28.0 3.0
C0R960 2025073021 28.4 0.0
C0R960 2025073022 28.4 0.0
C0R960 2025073023 28.3 0.0
C0R960 2025073024 27.9 2.0
C0S660 2025073001 21.5 0.5
C0S660 2025073002 21.7 1.0
C0S660 2025073003 21.4 3.0
C0S660 2025073004 21.2 1.0
C0S660 2025073005 21.2 1.5
C0S660 2025073006 21.5 2.0
C0S660 2025073007 21.3 4.0
C0S660 2025073008 21.8 1.5
C0S660 2025073009 21.2 2.5
C0S660 2025073010 21.0 4.0
C0S660 2025073011 21.4 1.0
C0S660 2025073012 21.8 1.5
C0S660 2025073013 21.7 6.0
C0S660 2025073014 21.6 3.5
C0S660 2025073015 22.0 0.5
C0S660 2025073016 21.8 0.0
C0S660 2025073017 22.0 3.5
C0S660 2025073018 22.4 11.5
C0S660 2025073019 21.8 0.0
C0S660 2025073020 22.0 0.5
C0S660 2025073021 21.9 0.0
C0S660 2025073022 22.0 0.0
C0S660 2025073023 22.3 2.0
C0S660 2025073024 20.7 5.5
C0S690 2025073001 23.7 0.0
C0S690 2025073002 24.2 0.0
C0S690 2025073003 22.8 0.5
C0S690 2025073004 22.8 1.5
C0S690 2025073005 22.7 2.5
C0S690 2025073006 22.5 4.0
C0S690 2025073007 22.6 5.5
C0S690 2025073008 22.8 1.0
C0S690 2025073009 23.0 1.5
C0S690 2025073010 23.0 1.5
C0S690 2025073011 23.5 0.5
C0S690 2025073012 24.5 0.5
C0S690 2025073013 23.7 2.0
C0S690 2025073014 23.1 6.5
C0S690 2025073015 23.1 0.0
C0S690 2025073016 23.1 0.5
C0S690 2025073017 23.3 2.5
C0S690 2025073018 23.6 0.5
C0S690 2025073019 24.2 0.0
C0S690 2025073020 23.6 0.0
C0S690 2025073021 23.0 13.5
C0S690 2025073022 23.1 5.5
C0S690 2025073023 22.7 3.0
C0S690 2025073024 23.1 0.0
C0S700 2025073001 22.6 0.0
C0S700 2025073002 22.5 0.5
C0S700 2025073003 22.5 0.5
C0S700 2025073004 22.7 1.5
C0S700 2025073005 22.8 2.0
C0S700 2025073006 22.6 4.5
C0S700 2025073007 22.6 5.0
C0S700 2025073008 22.8 0.5
C0S700 2025073009 23.0 2.5
C0S700 2025073010 23.1 1.0
C0S700 2025073011 23.2 5.5
C0S700 2025073012 23.8 2.0
C0S700 2025073013 24.0 1.0
C0S700 2025073014 23.5 2.0
C0S700 2025073015 23.2 3.5
C0S700 2025073016 23.0 4.0
C0S700 2025073017 23.2 0.0
C0S700 2025073018 23.5 0.0
C0S700 2025073019 23.4 0.0
C0S700 2025073020 23.5 0.5
C0S700 2025073021 23.2 7.0
C0S700 2025073022 22.6 7.0
C0S700 2025073023 22.3 5.5
C0S700 2025073024 22.5 11.0
C0S710 2025073001 23.6 2.5
C0S710 2025073002 23.6 3.5
C0S710 2025073003 23.4 2.5
C0S710 2025073004 23.4 0.5
C0S710 2025073005 23.3 2.5
C0S710 2025073006 23.6 1.0
C0S710 2025073007 23.3 1.5
C0S710 2025073008 23.2 3.5
C0S710 2025073009 23.2 4.0
C0S710 2025073010 23.0 5.5
C0S710 2025073011 23.1 4.0
C0S710 2025073012 23.0 6.0
C0S710 2025073013 22.9 9.0
C0S710 2025073014 23.1 5.0
C0S710 2025073015 23.3 0.5
C0S710 2025073016 23.3 2.0
C0S710 2025073017 23.1 5.0
C0S710 2025073018 22.9 4.0
C0S710 2025073019 23.0 2.5
C0S710 2025073020 23.2 1.0
C0S710 2025073021 23.7 0.5
C0S710 2025073022 23.8 0.5
C0S710 2025073023 23.3 0.5
C0S710 2025073024 23.0 2.5
C0S730 2025073001 27.5 0.0
C0S730 2025073002 27.8 0.0
C0S730 2025073003 27.7 0.0
C0S730 2025073004 26.3 0.0
C0S730 2025073005 26.5 0.0
C0S730 2025073006 26.6 0.0
C0S730 2025073007 26.3 1.5
C0S730 2025073008 26.3 3.5
C0S730 2025073009 26.5 0.5
C0S730 2025073010 26.3 0.5
C0S730 2025073011 25.8 3.0
C0S730 2025073012 25.7 3.5
C0S730 2025073013 25.6 2.5
C0S730 2025073014 25.8 1.5
C0S730 2025073015 25.3 4.0
C0S730 2025073016 25.6 2.0
C0S730 2025073017 26.7 1.0
C0S730 2025073018 25.9 1.0
C0S730 2025073019 27.2 1.0
C0S730 2025073020 27.3 0.5
C0S730 2025073021 26.7 0.0
C0S730 2025073022 26.1 0.5
C0S730 2025073023 26.5 1.5
C0S730 2025073024 25.7 2.0
C0S740 2025073001 24.5 0.5
C0S740 2025073002 24.5 0.5
C0S740 2025073003 24.2 0.0
C0S740 2025073004 24.2 0.0
C0S740 2025073005 24.1 0.0
C0S740 2025073006 24.2 0.5
C0S740 2025073007 24.0 3.5
C0S740 2025073008 23.8 3.5
C0S740 2025073009 23.8 2.5
C0S740 2025073010 23.9 2.0
C0S740 2025073011 24.1 2.0
C0S740 2025073012 24.0 1.0
C0S740 2025073013 23.7 3.0
C0S740 2025073014 23.3 1.5
C0S740 2025073015 23.6 1.0
C0S740 2025073016 23.6 0.5
C0S740 2025073017 23.6 0.5
C0S740 2025073018 23.6 1.0
C0S740 2025073019 23.7 0.0
C0S740 2025073020 23.6 0.0
C0S740 2025073021 23.7 0.5
C0S740 2025073022 23.5 0.5
C0S740 2025073023 23.9 1.0
C0S740 2025073024 24.1 0.5
C0S750 2025073001 14.8 0.5
C0S750 2025073002 15.4 0.0
C0S750 2025073003 14.8 3.0
C0S750 2025073004 15.0 0.5
C0S750 2025073005 14.6 3.0
C0S750 2025073006 14.8 3.5
C0S750 2025073007 14.3 3.5
C0S750 2025073008 14.1 5.0
C0S750 2025073009 14.6 6.0
C0S750 2025073010 15.0 11.0
C0S750 2025073011 15.4 13.5
C0S750 2025073012 15.1 9.5
C0S750 2025073013 14.7 10.0
C0S750 2025073014 15.2 12.0
C0S750 2025073015 16.1 2.0
C0S750 2025073016 15.6 4.0
C0S750 2025073017 15.4 9.0
C0S750 2025073018 15.8 4.0
C0S750 2025073019 15.5 0.5
C0S750 2025073020 15.4 1.0
C0S750 2025073021 15.2 0.5
C0S750 2025073022 15.3 1.5
C0S750 2025073023 14.9 10.0
C0S750 2025073024 14.0 9.0
C0S760 2025073001 17.5 1.5
C0S760 2025073002 17.3 2.5
C0S760 2025073003 17.5 3.0
C0S760 2025073004 18.6 1.0
C0S760 2025073005 18.5 0.0
C0S760 2025073006 18.2 2.0
C0S760 2025073007 17.3 4.0
C0S760 2025073008 17.3 2.5
C0S760 2025073009 16.9 2.5
C0S760 2025073010 17.5 2.0
C0S760 2025073011 17.8 5.0
C0S760 2025073012 17.8 4.0
C0S760 2025073013 17.7 4.0
C0S760 2025073014 17.5 7.0
C0S760 2025073015 17.6 5.0
C0S760 2025073016 17.7 0.0
C0S760 2025073017 17.9 4.5
C0S760 2025073018 17.8 2.5
C0S760 2025073019 18.2 3.5
C0S760 2025073020 18.9 0.0
C0S760 2025073021 18.9 0.0
C0S760 2025073022 18.4 1.0
C0S760 2025073023 17.1 0.5
C0S760 2025073024 16.6 1.0
C0S770 2025073001 25.2 0.0
C0S770 2025073002 24.1 0.5
C0S770 2025073003 23.1 17.0
C0S770 2025073004 23.0 18.5
C0S770 2025073005 23.2 7.5
C0S770 2025073006 23.1 9.0
C0S770 2025073007 23.5 0.5
C0S770 2025073008 23.5 8.0
C0S770 2025073009 23.8 1.5
C0S770 2025073010 24.0 2.5
C0S770 2025073011 24.2 8.5
C0S770 2025073012 24.5 4.5
C0S770 2025073013 24.4 5.5
C0S770 2025073014 23.7 8.0
C0S770 2025073015 24.3 3.0
C0S770 2025073016 25.2 7.0
C0S770 2025073017 24.3 4.0
C0S770 2025073018 24.6 4.5
C0S770 2025073019 24.3 7.5
C0S770 2025073020 24.2 58.0
C0S770 2025073021 24.3 19.0
C0S770 2025073022 24.1 6.5
C0S770 2025073023 23.0 10.0
C0S770 2025073024 24.1 0.0
C0S790 2025073001 27.0 0.0
C0S790 2025073002 25.9 0.0
C0S790 2025073003 23.9 1.5
C0S790 2025073004 23.7 4.5
C0S790 2025073005 23.8 3.5
C0S790 2025073006 23.7 12.0
C0S790 2025073007 23.9 3.0
C0S790 2025073008 24.0 0.5
C0S790 2025073009 24.1 3.0
C0S790 2025073010 24.2 3.0
C0S790 2025073011 24.3 0.5
C0S790 2025073012 24.8 0.0
C0S790 2025073013 24.5 11.5
C0S790 2025073014 24.0 9.5
C0S790 2025073015 24.1 17.5
C0S790 2025073016 24.2 11.5
C0S790 2025073017 24.5 2.0
C0S790 2025073018 24.8 0.0
C0S790 2025073019 24.6 1.0
C0S790 2025073020 24.1 8.0
C0S790 2025073021 23.8 27.5
C0S790 2025073022 24.2 1.5
C0S790 2025073023 24.4 6.0
C0S790 2025073024 25.1 0.0
C0S810 2025073001 25.5 2.0
C0S810 2025073002 25.4 1.0
C0S810 2025073003 25.4 1.0
C0S810 2025073004 25.1 0.5
C0S810 2025073005 24.7 0.0
C0S810 2025073006 25.2 0.5
C0S810 2025073007 24.8 3.5
C0S810 2025073008 24.7 3.5
C0S810 2025073009 25.2 2.5
C0S810 2025073010 24.7 2.0
C0S810 2025073011 25.2 2.0
C0S810 2025073012 25.0 2.0
C0S810 2025073013 24.7 2.5
C0S810 2025073014 24.9 1.5
C0S810 2025073015 25.1 2.0
C0S810 2025073016 25.0 0.0
C0S810 2025073017 25.8 0.5
C0S810 2025073018 25.1 0.5
C0S810 2025073019 25.0 1.0
C0S810 2025073020 25.7 0.0
C0S810 2025073021 25.2 1.0
C0S810 2025073022 26.2 1.5
C0S810 2025073023 24.9 1.5
C0S810 2025073024 26.6 1.0
C0S830 2025073001 26.3 0.0
C0S830 2025073002 26.0 0.0
C0S830 2025073003 25.6 0.0
C0S830 2025073004 24.8 0.0
C0S830 2025073005 25.5 0.0
C0S830 2025073006 26.3 0.0
C0S830 2025073007 28.3 0.0
C0S830 2025073008 25.9 0.0
C0S830 2025073009 25.7 0.0
C0S830 2025073010 26.1 0.5
C0S830 2025073011 26.2 0.0
C0S830 2025073012 25.9 0.5
C0S830 2025073013 25.8 1.0
C0S830 2025073014 25.4 1.0
C0S830 2025073015 25.5 0.0
C0S830 2025073016 27.4 0.0
C0S830 2025073017 26.9 0.0
C0S830 2025073018 26.6 0.0
C0S830 2025073019 25.8 0.0
C0S830 2025073020 25.2 0.0
C0S830 2025073021 26.9 0.0
C0S830 2025073022 27.6 0.0
C0S830 2025073023 28.3 0.0
C0S830 2025073024 25.2 2.5
C0S840 2025073001 25.4 0.5
C0S840 2025073002 25.8 10.0
C0S840 2025073003 25.6 6.0
C0S840 2025073004 25.4 8.0
C0S840 2025073005 25.7 20.5
C0S840 2025073006 26.1 13.5
C0S840 2025073007 25.9 2.0
C0S840 2025073008 26.2 3.5
C0S840 2025073009 27.3 0.5
C0S840 2025073010 27.5 2.0
C0S840 2025073011 29.0 1.5
C0S840 2025073012 28.0 3.0
C0S840 2025073013 28.1 5.5
C0S840 2025073014 27.5 9.5
C0S840 2025073015 28.0 1.0
C0S840 2025073016 27.6 0.5
C0S840 2025073017 27.4 0.5
C0S840 2025073018 27.3 1.0
C0S840 2025073019 27.0 19.0
C0S840 2025073020 27.3 5.0
C0S840 2025073021 27.1 9.0
C0S840 2025073022 27.0 6.5
C0S840 2025073023 26.9 2.5
C0S840 2025073024 26.5 1.5
C0S890 2025073001 24.8 2.5
C0S890 2025073002 24.5 2.5
C0S890 2025073003 24.5 1.5
C0S890 2025073004 24.4 1.0
C0S890 2025073005 24.3 0.0
C0S890 2025073006 24.2 0.5
C0S890 2025073007 24.2 3.5
C0S890 2025073008 23.9 3.5
C0S890 2025073009 24.2 1.0
C0S890 2025073010 24.2 2.0
C0S890 2025073011 24.2 2.5
C0S890 2025073012 24.1 3.5
C0S890 2025073013 23.8 2.0
C0S890 2025073014 23.5 4.5
C0S890 2025073015 23.8 5.0
C0S890 2025073016 23.3 0.0
C0S890 2025073017 23.2 2.0
C0S890 2025073018 23.7 1.5
C0S890 2025073019 23.9 2.5
C0S890 2025073020 23.7 0.5
C0S890 2025073021 23.7 0.0
C0S890 2025073022 23.8 0.5
C0S890 2025073023 23.5 1.0
C0S890 2025073024 23.6 0.5
C0S900 2025073001 28.6 0.0
C0S900 2025073002 28.4 0.0
C0S900 2025073003 28.7 0.0
C0S900 2025073004 28.8 0.0
C0S900 2025073005 28.9 0.0
C0S900 2025073006 28.9 0.0
C0S900 2025073007 28.7 0.0
C0S900 2025073008 28.7 0.0
C0S900 2025073009 27.5 1.0
C0S900 2025073010 28.7 0.0
C0S900 2025073011 29.3 0.0
